! Species         Shape    LJ-depth  LJ-diam   DiplMom   Polzblty  RotRelaxNum Data     
! Name            Index    epsilon/k_B sigma     mu        alpha     Zrot      Source   
C5H5O(1,3)          2     494.000     5.200     1.600     0.000     1.000    ! 
C2H3CHOCH2          1     357.000     5.180     0.000     0.000     1.000    ! 
CH3CHCHCHO          1     357.000     5.180     0.000     0.000     1.000    ! 
iC4H7               2     357.000     5.176     0.000     0.000     1.000    ! 
iC4H9               2     357.000     5.176     0.000     0.000     1.000    ! 
CH2CHCHCHO          1     357.000     5.180     0.000     0.000     1.000    ! 
C4H6-2              2     357.000     5.180     0.000     0.000     1.000    ! 
CH3CHCHCO           1     357.000     5.180     0.000     0.000     1.000    ! 
o-C6H4              2     464.800     5.290     0.000    10.320     0.000    ! 
C4H82               2     357.000     5.176     0.000     0.000     1.000    ! 
pC4H9               2     357.000     5.176     0.000     0.000     1.000    ! 
sC4H9               2     357.000     5.176     0.000     0.000     1.000    ! 
C4H4O               1     357.000     5.180     0.000     0.000     1.000    ! 
C4H10               2     357.000     5.176     0.000     0.000     1.000    ! 
C6H6                2     464.800     5.290     0.000    10.320     0.000    ! 
C6H5                2     464.800     5.290     0.000    10.320     0.000    ! 
C6H5CH3             2     495.300     5.680     0.430    12.300     1.000    ! 
C6H5CH2             2     495.300     5.680     0.430    12.300     1.000    ! 
C6H5CH2OH           2     572.000     5.820     1.700     0.000     1.000    ! 
C6H5CHO             2     593.000     5.470     2.800     0.000     1.000    ! 
C6H5CO              2     593.000     5.500     2.800     0.000     1.000    ! 
C6H4O2              2     485.000     5.425     0.400     0.000     1.000    ! 
C4H6O25             1     357.000     5.180     0.000     0.000     1.000    ! 
C5H5O(2,4)          2     494.000     5.200     1.600     0.000     1.000    ! 
C5H5OH              2     464.800     5.290     0.000    10.320     0.000    ! 
lC5H7               1     357.000     5.180     0.000     0.000     1.000    ! 
C6H5C2H             2     535.600     5.720     0.770    12.000     1.000    ! 
OC6H4CH3            2     567.000     5.600     1.600     0.000     1.000    ! 
HOC6H4CH3           2     567.000     5.600     1.600     0.000     1.000    ! 
C6H4CH3             2     495.300     5.680     0.430    12.300     1.000    ! 
C2H5OH              2     470.600     4.410     0.000     0.000     1.500    ! 
CH3CHOH             2     470.600     4.410     0.000     0.000     1.500    ! 
C2H4OH              2     470.600     4.410     0.000     0.000     1.500    ! 
CH3CH2O             2     470.600     4.410     0.000     0.000     1.500    ! 
HOC2H4O2            2     443.200     4.120     0.000     0.000     1.000    ! 
